id,original_txt,wrong_ids,correct_txt
5009,,,4．2015年，市财政将取得两权价款分成收入2510.66万元滞留在专户，未按规定解缴国库纳入预算管理。
5010,,,"安康学院在2个科研项目执行中购置设备价值9,140元，未依照制度规定列入固定资产核算及账卡登记，其中：王兴林负责的“新建本科院校核心竞争力研究”项目购笔记本电脑6,800元；周政负责的“陕南方言的历史层次研究”项目购录音笔2,340元。"
5011,,,西安邮电大学一些科研项目信息数据与相关的财务信息数据及报送主管部门的信息数据，三者之间还存在着不相符不吻合现象，不能有效清晰地反映科研管理信息和相关财务信息。
5012,,,西安邮电大学一些科研项目信息数据与相关的财务信息数据及报送主管部门的信息数据，三者之间还存在着不相符不吻合现象，不能有效清晰地反映科研管理信息和相关财务信息。
5013,,,"审计抽查发现，姚宏负责的“我国世界文化遗产地旅游成长波动比较与管理动因研究”项目超预算列支购置笔记本电脑等票据8,985元；科研项目财务管理和会计核算工作存在不规范行为，部分项目经费支出核算不实、账证不符，未按制度规定实行项目分类和明细核算，将招待费票据计入办公费等科目核算，影响了会计信息的真实性和有效性。"
5014,,,"2013年度，西安财经学院科研经费办公费支出高达2,159,706.45元，占科研事业支出总额5,643,640.32元的38.27%。"
5015,,,1. 2018年、2019年未设立秦岭生态环境保护专项资金，各年度未安排相应预算。
5016,,,（1）洛南县自然资源局实施的洛南县四浩富利采石场矿山地质环境治理恢复项目300万元，截至2021年4月14日，项目未实施，专项资金未使用。
5017,,,"（2）2013年至2014年西安工业大学超物价局规定标准多收取4,693名硕士研究生考试报名费46,930元，其中：2013年24,590元，2014年22,340元。"
5018,,,"（3）2011年至2014年西安工业大学附属中学违规收取社会生源择校费、借读费、插班费等共计29,814,300元。"
5019,,,"1．陕煤化建公司（部分工程施工单位为冯家塔煤矿）在2201综采工作面设备及配电安装等工程中，重复或多计电缆工程量、多领用材料、管道材质变化多计差价等原因多计工程价款7,018,322.91元。"
5020,,,"2．2201工作面回风顺槽等矿建工程，多计巷道锚杆数量、多计巷道支护、铺砌及掘进等工程量多计工程价款2,365,559.42元。"
5021,,,"3．温建公司在二采区下山输送机机头硐室等工程中，未执行合同单价以及多领用材料等原因多计工程价款572,110.13元。"
5022,,,2. 学费、住宿费等事业性收费2601.23万元，未实行收支两条线管理。
5023,,,1. 部门预算编制不完整。
5024,,,（3）公款私存。
5025,,,（1）2016年，省苹果气调研究中心以收款收据报销垃圾费及日常用品2笔，涉及金额1870元。
5026,,,"（2）2016年，省商业职工幼儿园以收款收据报销维修费、办公用品等46笔，涉及金额29,678.40元。"
5027,,,5. 省商务运行监测中心会计核算不规范。
5028,,,6. 合同管理及执行不规范。
5029,,,1. 部分资产未入账。
5030,,,（1）省林业厅未经批准在中国民生银行西安分行营业部开设2个一般存款账户。
5031,,,（2）省长青林业局未经批准在邮政储蓄银行等多家银行开设10个一般存款账户。
5032,,,1.董事会人员未达到公司章程规定。
5033,,,2.费用计划制定缺乏刚性约束。
5034,,,3.内控制度执行力不足。
5035,,,4. 挤占残疾人事业补助资金5万元。
5036,,,"5. 基本支出挤占项目支出456,469.46元。"
5037,,,6. 省康复医院设备购置未执行政府采购。
5038,,,（1）研究中心大楼自2006年建成交付使用以来，截至2015年底，形成的3456.66万元固定资产未入账核算。
5039,,,（2）听力中心办公大楼自九十年代建成以来，一直由该中心管理使用，该大楼的资产一直未入账核算，涉及资产398.23万元。
5040,,,"审计抽查发现，2013年7月科研项目（2012年5月立项）“交通费”中报销2008年以前火车票1,740元。"
5041,,,咸阳师范学院一些科研项目信息数据、相关财务数据、报送主管部门的数据，三者之间还存在不吻合不一致问题，不能有效清晰地反映科研管理信息和相关财务信息。
5042,,,（1）2018年3月，陕西省发改委、水利厅下达大荔县马坊项目区坡耕地水土流失综合治理计划任务，项目总投资1250万元（中央投资1000万元、地方投资250万元）。
5043,,,（2）2017年4月28日，大荔县经济发展局批复大荔经济技术开发区供水及配套项目可行性研究报告，建设周期24个月，项目估算总投资7098.19万元。
5044,,,（1）2018年县水务局实施的大荔县马坊项目区坡耕地水土流失综合治理项目招投标文件资料电子版遗失。
5045,,,（2）2018年县财政局实施的4镇6村污水处理站建设工程一标段、二标段、三标段、四标段等四家未中标单位投标资料丢失。
5046,,,4. 部分差旅费支付未执行公务卡结算。
5047,,,5. 票据管理不规范。
5048,,,6. 大额支付现金。
5049,,,（1）单位法定代表人改变，未及时办理变更银行开户许可证手续。
5050,,,1. 未将困难群众救助补贴纳入“一卡通”发放范围。
5051,,,（1）高渠中心多报耕地面积1985.87亩，其中1818.15亩已于2015年以前被政府征用或流转给企业，167.72亩于2018年1月被政府征用。
5052,,,（2）西阳镇多报耕地面积1146亩，其中西南村950亩耕地、西北村196亩耕地已于2013年以前被政府征用或企业租用。
5053,,,"（3）城关镇南道村耕地428.15亩已于2018年1月被政府征用，2018年仍发放耕地保护补贴25,260.85元。"
5054,,,4. 向不符合条件的人员发放低保1995元。
5055,,,"5. 公款私存99,025.48元，挪用公款10,200元。"
5056,,,（2）项目计划调整变动幅度较大。
5057,,,（2）2008年，宝鸡市红李沟垃圾填埋场工程在未取得用地审批的情况下，通过长期租用土地的形式进行建设，租用项目所在地磻溪镇小庵村土地150亩，截至2016年7月，该项目尚未办理用地审批手续。
5058,,,3. 违反建设和招投标程序。
5059,,,"3. 截至2017年底，省考古院离职、退休等非在职人员个人借款共计269,423.48元，未及时清理。"
5060,,,耀州区煤炭局将市财政局下达的专项奖补资金5134.7万元向4家煤炭企业拨付3593.99万元，其余1540.71万元资金闲置超过3个月。
5061,,,1.违规报销公务车辆停车费。
5062,,,2．违规多发放年度目标责任考核奖金4000元。
5063,,,3. 违规收取评审费12.98万元。
5064,,,4. 未代扣代缴个人所得税19.49万元。
5065,,,"（3）林学院助学金账户（开户行：中国工商银行股份有限公司榆林世纪广场支行，账号：2610060129200027952），截至2020年7月10日，账户余额210,842.79元（含利息），均为以前年度助学金结余，因林学院涉及经济纠纷该账户被榆林市榆阳区人民法院冻结。"
5066,,,（2）2016年至2018年，省商务厅差旅费、会议费、培训费未附审批单67笔，涉及金额?119.67万元。
5067,,,（2）违规评标。
5068,,,（3）未按要求随机抽取评标专家。
5069,,,1. 向不符合贷款条件的融资平台公司发放贷款6亿元。
5070,,,2. 部分贷款被挪用，涉及金额13.99亿元。
5071,,,3. 以理财资金借助通道向贷款受限制的房地产项目融资1.2亿元。
5072,,,2．秦地地产涉秦岭北麓事件，转让土地141.39亩收益2207万元被收回。
5073,,,（1）2014年，原省地产开发服务总公司与陕西日报社签订股权转让协议，以280万元的价款收购陕西日报生态科技发展有限公司49%股权（截至2019年9月，尚余80万元未支付），无偿持有2%的股权作为管理股。
5074,,,（2）2016年，地建集团启动商洛石材厂项目，以259.5万元购入燕窝沟花岗岩矿采矿权，1941.3万元取得杨斜镇配套建设用地；因秦岭环境保护，2019年1月，商洛市自然资源局以2141.3万元收储上述土地。
5075,,,6．重复签订景观绿化设计咨询合同，涉及合同金额138万元。
5076,,,"7．指定竣工文件编制单位，增加竣工文件编制费400,303.25元。"
5077,,,"8．青兰管理处将房建5标绿化工程分包给绿化5标施工单位，涉及工程造价1,031,567元。"
5078,,,"（1）青兰高速公路项目征地拆迁协议中约定，拆迁管理费按拆迁补偿总费用的3.5% 提取，共支付拆迁管理费为18,507,201.37元。"
5079,,,"    （5）固定资产购置费报销业务中，部分未提供固定资产购置领导审批验收单，未登记固定资产卡片，未提供出入库单或职工领用清单，共计9笔，涉及金额82,844元。"
5080,,,"（4）承建本项目五标段工程的九冶建设有限公司工程结算款送审金额为：3,252,487.39元，审定金额为：2,988,981.39元，审减：263,506元，审减率为：8.1%。"
5081,,,"2. 工程价款支付情况：工程概算总投资（共六个标段）为28,480,000元，本次审核为一、二、四、五共四个标段。"
5082,,,"1. 违规报销与科研项目无关的差旅费、交通费票据24,651.39元。"
5083,,,"2. 违规报销与项目无关的招待费支出45,763元。"
5084,,,3. 报销与科研项目无关的其他支出600元。
5085,,,咸阳师范学院一些科研项目信息数据、相关财务数据、报送主管部门的数据，三者之间还存在不吻合不一致问题，不能有效清晰地反映科研管理信息和相关财务信息。
5086,,,"1. 1993年，机械学校与汉江工具厂、海红轴承厂等五所技校联合创办“五联工贸公司”，该公司在1997年之后处于关停状态，投资与清理回收资产的净损失额78,968.98元，未按照制度规定及时办理投资事项清结清算工作。"
5087,,,"安康学院4个科研项目有83.610元劳务费、助研费支出，未按制度规定发放至相关人员银行卡，其中：王浩东负责的“安康市硒资源普查”项目劳务费56,810元；彭云武负责的“配套安康百瑞丝绸有限公司蚕桑基地回复重建生产技术攻关项目——高产优质蚕茧生产技术攻关”项目劳务费14,740元；王代钢负责的“西部蚕丝业非竞争性结构布局发展方式的理论与实践研究”项目劳务费9,260元；何家理负责的“秦巴山区退耕还林后续问题实证研究”项目助研费2,800元。"
